Ref,LocationId,Location,SalesDate,Category,ProductCode,SalesAmount
746ff4a072db520c1154bcb18fa70005,4,Seatle,2020-07-07,Footwear_Boots,Hike-Lite,89.99
8f8f2177743fd8950bdb674704a0af3f,4,Seatle,2020-07-07,ClimbingGear,CAM-22-S02,120.99
a18ecb8a767992eed48112351976c570,4,Seatle,2020-07-07,Backpacks,HS-75L,120.99
73213d9e55b478a74e1bbf4ec8fcb542,4,Seatle,2020-07-07,Backpacks,HS-75L,120.99
5b9324f5777a51bd1c4d369bc72b5740,4,Seatle,2020-07-07,ClimbingGear,CAM-22-S01,120.99
fd99f37ef4d60829cf8a5e37320828ed,4,Seatle,2020-07-07,Footwear_Boots,Hike-Pro-x2,149.99
e7c690e81e151e5e00a5e7321c3bcbe9,4,Seatle,2020-07-07,Backpacks,HS-75L,120.99
9f034c4805723bd1c76f60f321566215,4,Seatle,2020-07-07,Footwear_Boots,Hike-Lite,89.99
ab8638a68bd71c0aa7f48d3936b599f4,4,Seatle,2020-07-06,Footwear_Boots,Hike-Lite,89.99
8a472ef660a9ba24fc203fb9de683dc5,4,Seatle,2020-07-06,Footwear_Boots,Walk-AT1x,240.5
6e29d41db1a197b239cbfdc4fd956b15,4,Seatle,2020-07-06,Footwear_Boots,Hike-Lite,89.99
d4af080ab77a6d0928f87bcf06d019b5,4,Seatle,2020-07-06,Footwear_Boots,Hike-Pro-x2,149.99
234d9f23a8ea724880450bba689b51c5,4,Seatle,2020-07-06,Footwear_Casual,TRN-NB-12S,129.99
03c2b811809294ce9956065cc9ce4146,4,Seatle,2020-07-06,Footwear_Boots,Hike-Lite,89.99
18fc347c025b916313075c6bd3fdc98b,4,Seatle,2020-07-06,Hiking,GLV-01-SML,30
bcefba9c075e2df2cab0e3b63f4b697e,4,Seatle,2020-07-06,Jackets,INS-FL-A2,135.9
e297bbcf1f1f9e8620a09c618160541d,4,Seatle,2020-07-05,Footwear_Boots,Hike-Lite,89.99
21d7d7e8e1bd1330abef47d42f69b575,4,Seatle,2020-07-05,ClimbingGear,CAM-44-S02,265.99
bbc8bf099bbc22d2e1d5717b3e63a31d,4,Seatle,2020-07-05,Footwear_Boots,Hike-Lite,89.99
d325173240c4a10bc1021e38b951f525,4,Seatle,2020-07-05,Backpacks,HS-50L,99.99
0ba3046402c1166d7d662648eee69a0d,4,Seatle,2020-07-05,Footwear_Boots,Walk-AT1x,240.5
9a2ae08026ebb39729b6382385a74281,4,Seatle,2020-07-05,Hiking,GLV-20-SML,45
0f5a44fb57d7eac7bebb484607aea337,4,Seatle,2020-07-04,Backpacks,HS-75L,120.99
9c4fc618ed790be7f6aedcf34ebe2e22,4,Seatle,2020-07-04,Hiking,GLV-01-SML,30
5fdf8cd4e13dc483a019f45e6133d0a4,4,Seatle,2020-07-04,Backpacks,HSX-100L,225.5
0d9e925107caf8b2ccb91122e0929450,4,Seatle,2020-07-04,Backpacks,HS-50L,99.99
57a70ecbc4b817277f74f2d59faa6bd9,4,Seatle,2020-07-04,Footwear_Boots,Hike-Lite,89.99
2652928cc45c4187c50ce5fb70c08bdd,4,Seatle,2020-07-04,Hiking,GLV-20-SML,45
0479ebc3493a4b851d2b2c93e1e41480,4,Seatle,2020-07-04,Backpacks,HS-75L,120.99
4eff78779e424ebff0b4da31bbd6808a,4,Seatle,2020-07-04,Backpacks,HS-50L,99.99
21e82ff401c529846207787e52fbfe2f,4,Seatle,2020-07-04,Backpacks,HS-50L,99.99
b653d30fefdcf6819129962c99a7cf29,4,Seatle,2020-07-03,Hiking,GLV-01-SML,30
5d9ba5d6de313ef5d94fc82dae8677c6,4,Seatle,2020-07-03,Hiking,GPS-X2,345
d28bda88179e0cc484c9e27d89e2f6cb,4,Seatle,2020-07-03,Footwear_Boots,Hike-Lite,89.99
bf5c5649ac1fdd402a00f0bc68ca8a70,4,Seatle,2020-07-03,Footwear_Boots,Hike-Lite,89.99
80fbb01bcc4fbbd74871259da1010bd7,4,Seatle,2020-07-03,Footwear_Casual,TRN-BXT-01,199.99
0e050c30477e2b0772daed8c3361acf2,4,Seatle,2020-07-03,Footwear_Boots,Hike-Lite,89.99
7829e71ffe956d6e293aa2dadd1cf23e,5,Minneapolis,2020-08-31,Footwear_Boots,Hike-Lite,89.99
923460c6ea35b0077439a66cf2327164,5,Minneapolis,2020-08-31,Backpacks,HSX-75L,190.99
af50a15255d8d7328ffb6617c44f1c68,5,Minneapolis,2020-08-31,Hiking,GPS-X1,299
81d0b75a5a661e50e3cec19b623e0386,5,Minneapolis,2020-08-31,Hiking,GPS-X2,345
19c1935648648cbb7235a4924df7d39e,5,Minneapolis,2020-08-31,Hiking,GPS-X2,345
19b8f82e8fe6420ee5ba433d904b5435,5,Minneapolis,2020-08-31,Backpacks,HSX-75L,190.99
d1da7a021b4fbbc80fa5b15eb241e018,5,Minneapolis,2020-08-31,Footwear_Casual,TRN-BXT-01,199.99
de0ad7f15145fd547df24a30a9d306c9,5,Minneapolis,2020-08-31,Footwear_Casual,TRN-NB-22S,139.99
2b78177fa4aa9c7d4962aa336311317e,5,Minneapolis,2020-08-31,Footwear_Boots,Walk-AT1,240.5
7ce225f825ecf5f6d0c368d7efe46ed7,5,Minneapolis,2020-08-31,Jackets,INS-HL-A1,126.4
695e0eacb6169af63605528b045e4eb7,5,Minneapolis,2020-08-31,Hiking,GLV-01-MD,30
26760941e14a2054dcf22a1a75666d47,5,Minneapolis,2020-08-31,Footwear_Boots,Walk-AT1x,240.5
e409bcfcdee3260a6798a4d81f823230,5,Minneapolis,2020-08-31,ClimbingGear,CAM-22-S02,120.99
447fd4d9963b7dfa6659ab743ced2a22,5,Minneapolis,2020-08-31,Footwear_Boots,Hike-Pro-x3,240.5
912a3df7e9efaa0f2bef5985314bbb7a,5,Minneapolis,2020-08-31,Footwear_Boots,Hike-Lite,89.99
e4c909ae023de1cd44157d1b0266e4f6,5,Minneapolis,2020-08-31,Backpacks,HSX-75L,190.99
148de230f26641e8937bd964c031b37c,5,Minneapolis,2020-08-31,Backpacks,HSX-100L,225.5
3b4438073ec61c6badc278a75abece4a,5,Minneapolis,2020-08-31,Hiking,GLV-20-LG,45
c3ba06d1e1b48ccc333fad1e105679b6,5,Minneapolis,2020-08-31,Footwear_Casual,TRN-NB-32S,149.99
cc392f2fed29a4c7cf5807f42b8dd346,5,Minneapolis,2020-08-31,Backpacks,HS-75L,120.99
b35089f1e869eff67eb9a83a08bd9f7b,5,Minneapolis,2020-08-31,Footwear_Boots,Walk-AT1,240.5
7e4f7f6d28c45e0d85b6f2e8d2874df4,5,Minneapolis,2020-08-31,Footwear_Boots,Hike-Lite,89.99
67d3d650527651b308e5f9271b36982b,5,Minneapolis,2020-08-31,Footwear_Boots,Walk-AT1x,240.5
2593656cd565461443c894698f90eb3a,5,Minneapolis,2020-08-30,Footwear_Boots,Hike-Lite,89.99
4644ecd035395eade85a4958ca8dbea1,5,Minneapolis,2020-08-30,Footwear_Boots,Hike-Pro-x3,240.5
010b47dace4c993d2fd348e80bfbd91b,5,Minneapolis,2020-08-30,Footwear_Boots,Walk-AT1,240.5
6d5740af0482e23b77d7266b8256ef35,5,Minneapolis,2020-08-30,Hiking,GLV-20-SML,45
beb03aaa4553f604b9ddffaa85317d9d,5,Minneapolis,2020-08-30,Backpacks,HS-50L,99.99
bc335febcb519722b93d17c60563bf92,5,Minneapolis,2020-08-30,Footwear_Boots,Hike-Lite,89.99
89e18521fb7274ba90d81ec19d1e7d9e,5,Minneapolis,2020-08-30,Footwear_Boots,Hike-Pro-x3,240.5
5aa41842c03b28dbfc89cf478a54127a,5,Minneapolis,2020-08-30,Jackets,INS-FL-A2,135.9
85f2d1e8bb8596119f234658d275a234,5,Minneapolis,2020-08-30,Footwear_Boots,Hike-Pro-x3,240.5
f42a1bc53cfca972cbddceb8c3d8e388,5,Minneapolis,2020-08-30,Footwear_Boots,Hike-Lite,89.99
0b70ec7ce6a7803236a1cdba6ca043aa,5,Minneapolis,2020-08-30,Jackets,TEX-HL-15,300.9
2677dae948023eecdc4522ab473b59a5,5,Minneapolis,2020-08-30,Jackets,TEX-HL-15,300.9
8b54414c83870d9a9907c7738168d4bf,5,Minneapolis,2020-08-30,Footwear_Casual,TRN-BXT-02,209.99
b87fbef05e6f35fcd8c7a12270bcf046,5,Minneapolis,2020-08-30,Footwear_Boots,Hike-Pro-x2,149.99
c394c5b8f336c607a0c6ad04a0fa0bd6,5,Minneapolis,2020-08-30,Footwear_Boots,Hike-Pro-x3,240.5
7264fcd51ed57870ef7b9f7d292e22b8,5,Minneapolis,2020-08-30,Footwear_Boots,Walk-AT1,240.5
aeabb3ded31a591d0b93a0166241fd11,5,Minneapolis,2020-08-30,Footwear_Boots,Hike-Pro-x2,149.99
d049903aedfd83c2c57592724eb78bd6,5,Minneapolis,2020-08-30,Footwear_Boots,Walk-AT1,240.5
61d1408d918e668550f21c6911d6fd38,5,Minneapolis,2020-08-30,Jackets,TEX-FL-15x,325.9
b1d13677d295849e1852e53c2310a301,5,Minneapolis,2020-08-30,Footwear_Boots,Walk-AT1x,240.5
4a4b6bf596fab36c3f7b3dc406b40327,5,Minneapolis,2020-08-30,Footwear_Boots,Walk-AT1,240.5
291be99d0423d0bb7f0f3cd948b67313,5,Minneapolis,2020-08-30,Backpacks,HSX-100L,225.5
0f6710618d285602c0c444b72cabeb2e,5,Minneapolis,2020-08-29,Footwear_Casual,TRN-BXT-02,209.99
af137dbb1955091efb12314f5854bf26,5,Minneapolis,2020-08-29,Footwear_Casual,TRN-NB-32S,149.99
946492bc222d68e96dd9abfb4f7ddfd6,5,Minneapolis,2020-08-29,Backpacks,HS-50L,99.99
ac8d2ae1e2df37b9673eb4686a0e04a4,5,Minneapolis,2020-08-29,ClimbingGear,CAM-44-S01,214.99
aea095564b44d8dde3632c2907188556,5,Minneapolis,2020-08-29,Footwear_Boots,Hike-Pro-x3,240.5
fee1d0e8b8f3f4abe92a2c0870d95001,5,Minneapolis,2020-08-29,Backpacks,HSX-100L,225.5
fab3ba378d5dfd0acf5b29ce6d476cbb,5,Minneapolis,2020-08-29,Footwear_Boots,Walk-AT1x,240.5
4adf55b23a1a3c5402e89e366226b148,5,Minneapolis,2020-08-29,Hiking,GLV-20-LG,45
db460a5ac1e63ac79d0e627677675959,5,Minneapolis,2020-08-29,Footwear_Casual,TRN-NB-12S,129.99
00d70af11902b06eb5c3d48b66140b16,5,Minneapolis,2020-08-29,Footwear_Casual,TRN-NB-32S,149.99
ae72c35a9e8b31ab580f753ea00cf103,5,Minneapolis,2020-08-29,Footwear_Boots,Hike-Pro-x3,240.5
d443b848cdad13a83f1b33e78b11a5ce,5,Minneapolis,2020-08-29,Footwear_Boots,Hike-Lite,89.99
f1bdcc8a7c2748677ea28c4dc53a5469,5,Minneapolis,2020-08-29,Footwear_Boots,Walk-AT1x,240.5
8ca66d1773ea216860811cabd907f39e,5,Minneapolis,2020-08-29,Footwear_Boots,Hike-Lite,89.99
9dbcf1caa4f0681a2e9ab647a6029da5,5,Minneapolis,2020-08-29,Footwear_Casual,TRN-NB-12S,129.99
c33b685b01e29d90034a5983c69ff4f9,5,Minneapolis,2020-08-29,ClimbingGear,CAM-22-S01,120.99
d8bc9bbc57864ab618330cf378f18120,5,Minneapolis,2020-08-29,Footwear_Boots,Hike-Lite,89.99
0cceaca31bccba01e46d5d7e285664bd,5,Minneapolis,2020-08-29,Backpacks,HSX-100L,225.5
3a737e055afca0e1566fa747899c1f0e,5,Minneapolis,2020-08-29,Footwear_Boots,Hike-Lite,89.99
9651c82612ea215885f71f377a212a16,5,Minneapolis,2020-08-29,ClimbingGear,CAM-44-S02,265.99
ce59f70346497e0fcdf8dc1232d38815,5,Minneapolis,2020-08-29,ClimbingGear,SLNG-NYL-11,10.99
a28323fb3c999ce0d9df4c3722d7b50a,5,Minneapolis,2020-08-29,Footwear_Boots,Hike-Pro-x3,240.5
a46115a48121538ac6fe2acb4f1e5599,5,Minneapolis,2020-08-29,Footwear_Boots,Hike-Lite,89.99
2781035a9d29e14ca80b16a993bc4b81,5,Minneapolis,2020-08-29,Footwear_Casual,TRN-BXT-02,209.99
0cc6f35eef8197dfc55d659fde39be78,5,Minneapolis,2020-08-29,Footwear_Boots,Walk-AT1x,240.5
eb05e7b8ed87ac9a12c1c6e3821b4ba7,5,Minneapolis,2020-08-29,Footwear_Boots,Hike-Lite,89.99
1a7cd361d519f39641fca7f9b8c4929a,5,Minneapolis,2020-08-29,Footwear_Boots,Hike-Pro-x2,149.99
ecf1e30ef13434f57c870c816515318d,5,Minneapolis,2020-08-28,Backpacks,HSX-75L,190.99
3b39b2d4e1fc1ed06681a84cff2d0a34,5,Minneapolis,2020-08-28,Footwear_Boots,Hike-Lite,89.99
f8a6c4b008f521e536478236f6fd041a,5,Minneapolis,2020-08-28,Hiking,GPS-X2,345
9a3d29a46ad741bdbab237c6e8bc507f,5,Minneapolis,2020-08-28,Footwear_Boots,Hike-Pro-x2,149.99
4ff21a4f5a3af5799228462c23878954,5,Minneapolis,2020-08-28,Footwear_Boots,Hike-Pro-x2,149.99
47793b89406b8513322b3093792dd979,5,Minneapolis,2020-08-28,Footwear_Boots,Hike-Pro-x2,149.99
9a03547dbca70c2c6c743642db3872d9,5,Minneapolis,2020-08-28,ClimbingGear,CAM-44-S02,265.99
d421ccf192cc67fbca3a37f9e4c81402,5,Minneapolis,2020-08-28,ClimbingGear,CAM-44-S02,265.99
e0487571a53d80080ce5a93fee224882,5,Minneapolis,2020-08-28,Footwear_Casual,TRN-BXT-01,199.99
220c727f659153dfa59a73b931b746c0,5,Minneapolis,2020-08-28,Backpacks,HS-50L,99.99
02b950563868f882576d3a7ddea28e01,5,Minneapolis,2020-08-28,Footwear_Boots,Hike-Lite,89.99
4a6d394ae4eacc7a15534cc8ad0b63a6,5,Minneapolis,2020-08-28,Footwear_Boots,Hike-Lite,89.99
e524a2416c1be0ad1daa7f278aaee631,5,Minneapolis,2020-08-28,Footwear_Boots,Hike-Pro-x3,240.5
d236f8d80b5e4fc95fcc751afd9121e3,5,Minneapolis,2020-08-28,Hiking,GPS-X1,299
510549bb6f4d24b2e68b64da11600ae2,5,Minneapolis,2020-08-28,Jackets,INS-HL-A1,126.4
b7e2546c8e60ef2d9a32bd81bdba21d9,5,Minneapolis,2020-08-28,Footwear_Boots,Hike-Pro-x3,240.5
4385af3d2f583d22153dc60c17002acf,5,Minneapolis,2020-08-28,ClimbingGear,CAM-44-S01,214.99
365902bd0f0f11066d53591f06d207cb,5,Minneapolis,2020-08-28,Footwear_Boots,Hike-Pro-x3,240.5
6570c0481f949a74a291b2b7a748728f,5,Minneapolis,2020-08-28,Footwear_Boots,Hike-Lite,89.99
6003cf163f5bcc5e0e807250864afb54,5,Minneapolis,2020-08-28,Footwear_Boots,Hike-Pro-x2,149.99
6b7212c26e8c730b32b4584d40d25039,5,Minneapolis,2020-08-28,Hiking,GPS-X2,345
0907dc084c92a9d8aab6bf13e8c36c39,5,Minneapolis,2020-08-27,Footwear_Boots,Walk-AT1x,240.5
ada98751e09bfb022d5efbbd9faad98f,5,Minneapolis,2020-08-27,Footwear_Boots,Hike-Lite,89.99
a95ef37736149ccff113503adbd67a41,5,Minneapolis,2020-08-27,Footwear_Boots,Hike-Pro-x3,240.5
1c7e050318134efd8266867a9f283fc5,5,Minneapolis,2020-08-27,Footwear_Boots,Hike-Pro-x3,240.5
85bd084dda16d22447bd549f1c590fa5,5,Minneapolis,2020-08-27,ClimbingGear,CAM-44-S02,265.99
6da8af65204684a9134ba36b912df36f,5,Minneapolis,2020-08-27,Footwear_Boots,Hike-Lite,89.99
bbc92724c3583a8978cf882bc01b623a,5,Minneapolis,2020-08-27,Backpacks,HSX-75L,190.99
f6ade67bcd144402e7ce0d04f7413616,5,Minneapolis,2020-08-27,Backpacks,HSX-75L,190.99
f869d1b1fb2daade5934e60101239ed0,5,Minneapolis,2020-08-27,ClimbingGear,CAM-22-S02,120.99
a06655e485f7350298ea51e6111b7111,5,Minneapolis,2020-08-27,Footwear_Boots,Hike-Pro-x2,149.99
4d544b166382afa673489e3ad3738284,5,Minneapolis,2020-08-27,Footwear_Boots,Hike-Lite,89.99
547d6e477f3000428c34ddd47e690fb9,5,Minneapolis,2020-08-27,Footwear_Boots,Hike-Lite,89.99
32b8257e3a2e284effad9ba3a64872f5,5,Minneapolis,2020-08-27,Footwear_Boots,Hike-Pro-x2,149.99
d5e8792692b180bd189acbc644d38f17,5,Minneapolis,2020-08-27,Footwear_Casual,TRN-NB-12S,129.99
ca6dca07453a981cc6cd063a2c385456,5,Minneapolis,2020-08-27,Footwear_Boots,Hike-Pro-x3,240.5
c2fd072d217c146581ed4e6eef7e6283,5,Minneapolis,2020-08-27,Backpacks,HS-50L,99.99
baebb6beab50c6043bd631d0eb1c4777,5,Minneapolis,2020-08-27,Footwear_Boots,Hike-Lite,89.99
a0d98eb7b6d0a89ef0e56ce48de6a530,5,Minneapolis,2020-08-27,Footwear_Boots,Hike-Pro-x2,149.99
5b58e73cd9f6aa1233db199aa39afe37,5,Minneapolis,2020-08-27,Footwear_Boots,Walk-AT1x,240.5
dc6cf0c9e96036452ec8594823b81e44,5,Minneapolis,2020-08-27,Footwear_Casual,TRN-BXT-02,209.99
1a784741c0efa6e33158abf30b1931e3,5,Minneapolis,2020-08-27,Backpacks,HS-50L,99.99
708eb91cc1be9014c84538c69d952011,5,Minneapolis,2020-08-27,Footwear_Boots,Hike-Lite,89.99
59729ca18f81567dac39b6192872c876,5,Minneapolis,2020-08-27,Footwear_Casual,TRN-BXT-01,199.99
672fc27bdeb26682fb76af3a33f34781,5,Minneapolis,2020-08-27,Footwear_Casual,TRN-NB-12S,129.99
ec91c4cc2160354e464ff8c83d7d1714,5,Minneapolis,2020-08-27,Hiking,GPS-X1,299
44ca90b29b028ba8bee8004204459d91,5,Minneapolis,2020-08-26,Footwear_Casual,TRN-NB-22S,139.99
63f8559aac150fecb3c173cd28ece673,5,Minneapolis,2020-08-26,Backpacks,HS-50L,99.99
71bcd04ee908b7bc5b87bf8adb11348f,5,Minneapolis,2020-08-26,Backpacks,HSX-100L,225.5
0f6e05642856b12dcc81001d0c86fd2f,5,Minneapolis,2020-08-26,Backpacks,HSX-75L,190.99
f625f43779454162443171a58546f79a,5,Minneapolis,2020-08-26,Backpacks,HS-75L,120.99
6eda3b5b73cdce5b8e11a31f8f94b6d0,5,Minneapolis,2020-08-26,Footwear_Boots,Hike-Pro-x3,240.5
1d1285ab800b39e353b6bba367a5dd02,5,Minneapolis,2020-08-26,Footwear_Boots,Walk-AT1x,240.5
642ea2a98bfa4bacd9e4d85c0323be46,5,Minneapolis,2020-08-26,Footwear_Boots,Hike-Lite,89.99
7e13dc902f4931c471b137c8062fa8ba,5,Minneapolis,2020-08-26,Backpacks,HSX-100L,225.5
2021f66c7b54f9a5edf858fd7d0f28d8,5,Minneapolis,2020-08-26,Jackets,TEX-HL-15,300.9
55414a980f2e9f70d14497811cec3d38,5,Minneapolis,2020-08-26,Footwear_Boots,Hike-Lite,89.99
dc72a3059f86423c897dfa83fba8a14a,5,Minneapolis,2020-08-26,Footwear_Casual,TRN-BXT-01,199.99
d602e39470afd6bf7254792ee968ea88,5,Minneapolis,2020-08-26,Footwear_Boots,Walk-AT1x,240.5
00704ee67895b5de680945882d7cc58b,5,Minneapolis,2020-08-26,Jackets,TEX-HL-15,300.9
08229005ecb38877c9b346b1f998fab3,5,Minneapolis,2020-08-26,Footwear_Boots,Hike-Lite,89.99
9f69293a7229998b5db4f6244db058e4,5,Minneapolis,2020-08-26,Hiking,GPS-X1,299
a8f992be4577a261acfd2aa2235825b7,5,Minneapolis,2020-08-26,ClimbingGear,CAM-44-S01,214.99
bf72b43f03dfe1e90267ced69fdb92dc,5,Minneapolis,2020-08-26,Backpacks,HSX-75L,190.99
dd3d69b6450fa8706f232cf71ed26ae2,5,Minneapolis,2020-08-26,Backpacks,HSX-100L,225.5
0cb64fc470b698891b835615de2a7706,5,Minneapolis,2020-08-26,Footwear_Casual,TRN-NB-12S,129.99
93a9918de049167cb43914c388734dd2,5,Minneapolis,2020-08-26,Footwear_Boots,Hike-Pro-x3,240.5
936f37fda937895678c8867c4e73e30f,5,Minneapolis,2020-08-26,Hiking,GPS-X1,299
3f95895c1079df5c3490b10c27eeb193,5,Minneapolis,2020-08-25,Footwear_Boots,Walk-AT1,240.5
ee13c949620cf4e4a5835552799211b9,5,Minneapolis,2020-08-25,Footwear_Boots,Hike-Pro-x3,240.5
8f9e9e254c492ba5eebccd007ffbd1ed,5,Minneapolis,2020-08-25,Footwear_Boots,Walk-AT1,240.5
d6544aa46e127e809daf380e2d5f9904,5,Minneapolis,2020-08-25,Backpacks,HSX-100L,225.5
c67cc509357312473f284f9fde58859d,5,Minneapolis,2020-08-25,Hiking,GLV-01-SML,30
84395e8a9ead176440c4e8a28305fb54,5,Minneapolis,2020-08-25,Footwear_Boots,Hike-Pro-x3,240.5
a678ac89c5892e3eebccc7b06e1346dc,5,Minneapolis,2020-08-25,Backpacks,HS-50L,99.99
3a1b8c562f171c9c1f76da79cc9d3c9d,5,Minneapolis,2020-08-25,ClimbingGear,CAM-22-S01,120.99
12c063c3de0946d9014ff42ba6c93108,5,Minneapolis,2020-08-25,Jackets,TEX-HL-15,300.9
fa72ffdf6af5f4010c1dafff15b25651,5,Minneapolis,2020-08-25,Footwear_Boots,Walk-AT1,240.5
02bffecf04fd47092af8d44368d32d4d,5,Minneapolis,2020-08-25,Footwear_Boots,Hike-Lite,89.99
1d8d4619e35693789a3295569c874452,5,Minneapolis,2020-08-25,Backpacks,HS-75L,120.99
dd5e4a878ae14343d8d8957ce39e5848,5,Minneapolis,2020-08-25,Footwear_Casual,TRN-BXT-02,209.99
fa7b76cde5b9b80d4380445b5029e9a1,5,Minneapolis,2020-08-25,Backpacks,HSX-75L,190.99
2af70abfbdd17ef6c9e4441e6f43a0a2,5,Minneapolis,2020-08-25,Footwear_Boots,Hike-Lite,89.99
1131e09214a53e80e4f8358466380c2d,5,Minneapolis,2020-08-25,Footwear_Casual,TRN-NB-22S,139.99
0c13ca19efc4ce031d3ce5443c276ad6,5,Minneapolis,2020-08-25,ClimbingGear,CAM-44-S01,214.99
13786a86881d283583a4385b26923acd,5,Minneapolis,2020-08-25,ClimbingGear,SLNG-NYL-16,12.99
c5e38e00c3c4973fa9e0cb197a280587,5,Minneapolis,2020-08-25,Footwear_Boots,Hike-Lite,89.99
1f8fd3b2f2df1d17924cade6f0d794a7,5,Minneapolis,2020-08-25,Footwear_Boots,Walk-AT1x,240.5
7ddcfc8c529ff5c8512390d467311185,5,Minneapolis,2020-08-25,Hiking,GLV-01-SML,30
43c489463674bc051325735adc0abb77,5,Minneapolis,2020-08-25,Backpacks,HSX-75L,190.99
f8cd1350f9f1379ff06c9438c2c00523,5,Minneapolis,2020-08-25,Hiking,GPS-X2,345
0589ae52a2093c444cbda46d358af376,5,Minneapolis,2020-08-25,Hiking,GPS-X2,345
71397e40ea161a6790ed1e04b79b0d98,5,Minneapolis,2020-08-25,Backpacks,HSX-100L,225.5
e744ba56e7b8bfcb7c56a56a82ffc01a,5,Minneapolis,2020-08-25,Backpacks,HSX-100L,225.5
cb0eced3da8d4380cb1c4189b6e4210b,5,Minneapolis,2020-08-25,Footwear_Boots,Walk-AT1,240.5
9bf245d21410c67db22177ab2b8ebb4e,5,Minneapolis,2020-08-24,Backpacks,HSX-100L,225.5
38e7b3726e2e8ca967424edf24ad98df,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Pro-x3,240.5
3d66aefe9b59522e79b7adc42796f1c4,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Lite,89.99
7e8f13e493905cda2e0ee4aadaecdd04,5,Minneapolis,2020-08-24,Hiking,GPS-X2,345
bd4ae7cd0f3c71e4e3339d8e28df0889,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Pro-x3,240.5
1bdfffa4e4bb71ff9adb2bf54f7fa4e9,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Lite,89.99
6c5d4026b368d323fec50ca52533e00d,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Pro-x3,240.5
922cb870a985a5c21fd5732694ebc8ed,5,Minneapolis,2020-08-24,Footwear_Casual,TRN-NB-12S,129.99
bab473aa8bdbca5bd6774144e638b1d5,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Lite,89.99
7611ff0ecdb4e4e009888ade762d5aae,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Lite,89.99
a638a1549aa2118a9e19336005d78255,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Pro-x3,240.5
fb15c540fbbc42484827851cbd5ed8ae,5,Minneapolis,2020-08-24,Backpacks,HS-75L,120.99
98f0ef9e6453b74b75de14e0a4f5ccfd,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Pro-x2,149.99
a98a123ae745d7a3ee09bb526aeb8fa4,5,Minneapolis,2020-08-24,Backpacks,HSX-75L,190.99
e8f854aee97b88e50a12b70cd075d079,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Pro-x2,149.99
6fa9f537168101f3f393bade41373cb0,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Pro-x3,240.5
7cbb9fbb4c063435a49e4d5c0f207fd6,5,Minneapolis,2020-08-24,Footwear_Casual,TRN-BXT-01,199.99
e3eabe6f5b2cf317b644fe05538192a6,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Lite,89.99
7fc081ba33f20019d0d3e5f256aefa1a,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Lite,89.99
48e4504c871099c57255b8db02acedde,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Pro-x3,240.5
f67214f499f2d8c66325824fcb1f78bb,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Pro-x2,149.99
b5cc01ea863924c739db8b9ce42ab200,5,Minneapolis,2020-08-24,Footwear_Boots,Walk-AT1,240.5
9b1144a47601f40844c7b79720ce9460,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Pro-x2,149.99
98de1987eb592cdbe0ffe23fb9e2da89,5,Minneapolis,2020-08-24,Footwear_Boots,Walk-AT1x,240.5
e0a927388731da2db2168a17b8ba983e,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Pro-x3,240.5
ea7e534d5d83dd4d99d6718857a372be,5,Minneapolis,2020-08-24,Jackets,TEX-FL-15x,325.9
cd0d3168a7b1d4a0d813561c27f02cec,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Lite,89.99
3f07d2eb6d922a8fe0490269e966d4e5,5,Minneapolis,2020-08-24,Footwear_Boots,Hike-Lite,89.99
801b24672c373d29aae80b1c850879c9,5,Minneapolis,2020-08-23,Footwear_Boots,Walk-AT1,240.5
6a3abc0d0e373efefb1eb6a633fadcce,5,Minneapolis,2020-08-23,Footwear_Boots,Hike-Lite,89.99
58c14c7f7856a115f0e967fc66662110,5,Minneapolis,2020-08-23,ClimbingGear,SLNG-NYL-11,10.99
2a32968c759ab20233e4e9a826305825,5,Minneapolis,2020-08-23,Footwear_Casual,TRN-NB-22S,139.99
4777a40d56a9a34d99b9e392c29b1ba4,5,Minneapolis,2020-08-23,ClimbingGear,CAM-22-S01,120.99
f0ff380072d65fb018f7a127e5ef2237,5,Minneapolis,2020-08-23,Backpacks,HSX-75L,190.99
4b63a053e253d0e104c8bacd669a3caa,5,Minneapolis,2020-08-23,Backpacks,HSX-100L,225.5
ec32fd2077dd44479757d2218de28f3d,5,Minneapolis,2020-08-23,Footwear_Boots,Hike-Pro-x3,240.5
005bfbb144009e360f982f1ca152f903,5,Minneapolis,2020-08-23,Footwear_Boots,Hike-Lite,89.99
